,Course Name,Major
15934,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15935,Additional Details,Mechanical Engineering
15936,Subject/Course Level:,Mechanical Engineering
15937,Mechanical Engineering/Graduate,Mechanical Engineering
15938,Grading:,Mechanical Engineering
15939,Letter grade.,Mechanical Engineering
15940,Advanced Special Topics in Manufacturing:,Mechanical Engineering
15941,Read Less [-],Mechanical Engineering
15942,MEC ENG 292H,Mechanical Engineering
15943,1 - 4 Units,Mechanical Engineering
15944,Terms offered: Prior to 2007,Mechanical Engineering
15945,This 292 series covers current topics of research interest in materials. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15946,Advanced Special Topics in Materials:,Mechanical Engineering
15947,Read More [+],Mechanical Engineering
15948,Objectives & Outcomes,Mechanical Engineering
15949,Course Objectives:,Mechanical Engineering
15950,Varies with course.,Mechanical Engineering
15951,Student Learning Outcomes:,Mechanical Engineering
15952,Varies with course.,Mechanical Engineering
15953,Rules & Requirements,Mechanical Engineering
15954,Prerequisites:,Mechanical Engineering
15955,Graduate student standing or consent of instructor,Mechanical Engineering
15956,Repeat rules:,Mechanical Engineering
15957,Course may be repeated for credit when topic changes.,Mechanical Engineering
15958,Hours & Format,Mechanical Engineering
15959,Fall and/or spring:,Mechanical Engineering
15960,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15961,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15962,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15963,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15964,Additional Details,Mechanical Engineering
15965,Subject/Course Level:,Mechanical Engineering
15966,Mechanical Engineering/Graduate,Mechanical Engineering
15967,Grading:,Mechanical Engineering
15968,Letter grade.,Mechanical Engineering
15969,Advanced Special Topics in Materials:,Mechanical Engineering
15970,Read Less [-],Mechanical Engineering
15971,MEC ENG 292I,Mechanical Engineering
15972,1 - 4 Units,Mechanical Engineering
15973,Terms offered: Prior to 2007,Mechanical Engineering
15974,This series covers current topics of research interest in mechanics. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15975,Advanced Special Topics in Mechanics:,Mechanical Engineering
15976,Read More [+],Mechanical Engineering
15977,Objectives & Outcomes,Mechanical Engineering
15978,Course Objectives:,Mechanical Engineering
15979,Varies with course.,Mechanical Engineering
15980,Student Learning Outcomes:,Mechanical Engineering
15981,Varies with course.,Mechanical Engineering
15982,Rules & Requirements,Mechanical Engineering
15983,Prerequisites:,Mechanical Engineering
15984,Graduate student standing or consent of instructor,Mechanical Engineering
15985,Repeat rules:,Mechanical Engineering
15986,Course may be repeated for credit when topic changes.,Mechanical Engineering
15987,Hours & Format,Mechanical Engineering
15988,Fall and/or spring:,Mechanical Engineering
15989,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15990,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15991,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15992,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15993,Additional Details,Mechanical Engineering
15994,Subject/Course Level:,Mechanical Engineering
15995,Mechanical Engineering/Graduate,Mechanical Engineering
15996,Grading:,Mechanical Engineering
15997,Letter grade.,Mechanical Engineering
15998,Advanced Special Topics in Mechanics:,Mechanical Engineering
15999,Read Less [-],Mechanical Engineering
16000,MEC ENG 292J,Mechanical Engineering
16001,1 - 4 Units,Mechanical Engineering
16002,Terms offered: Spring 2018,Mechanical Engineering
16003,This 292 series covers current topics of research interest in MEMS/nano. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
16004,Advanced Special Topics in MEMS/Nano:,Mechanical Engineering
16005,Read More [+],Mechanical Engineering
16006,Objectives & Outcomes,Mechanical Engineering
16007,Course Objectives:,Mechanical Engineering
16008,Varies with course.,Mechanical Engineering
16009,Student Learning Outcomes:,Mechanical Engineering
16010,Varies with course.,Mechanical Engineering
16011,Rules & Requirements,Mechanical Engineering
16012,Prerequisites:,Mechanical Engineering
16013,Graduate student standing or consent of instructor,Mechanical Engineering
16014,Repeat rules:,Mechanical Engineering
16015,Course may be repeated for credit when topic changes.,Mechanical Engineering
16016,Hours & Format,Mechanical Engineering
16017,Fall and/or spring:,Mechanical Engineering
16018,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
16019,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
16020,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
16021,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
16022,Additional Details,Mechanical Engineering
16023,Subject/Course Level:,Mechanical Engineering
16024,Mechanical Engineering/Graduate,Mechanical Engineering
16025,Grading:,Mechanical Engineering
16026,Letter grade.,Mechanical Engineering
16027,Advanced Special Topics in MEMS/Nano:,Mechanical Engineering
16028,Read Less [-],Mechanical Engineering
16029,MEC ENG 292K,Mechanical Engineering
16030,1 - 4 Units,Mechanical Engineering
16031,Terms offered: Spring 2019,Mechanical Engineering
16032,This series covers current topics of research interest in ocean engineering. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
16033,Advanced Special Topics in Ocean Engineering:,Mechanical Engineering
16034,Read More [+],Mechanical Engineering
16035,Objectives & Outcomes,Mechanical Engineering
16036,Course Objectives:,Mechanical Engineering
16037,Varies with course.,Mechanical Engineering
16038,Student Learning Outcomes:,Mechanical Engineering
16039,Varies with course.,Mechanical Engineering
16040,Rules & Requirements,Mechanical Engineering
16041,Prerequisites:,Mechanical Engineering
16042,Graduate student standing or consent of instructor,Mechanical Engineering
16043,Repeat rules:,Mechanical Engineering
16044,Course may be repeated for credit when topic changes.,Mechanical Engineering
16045,Hours & Format,Mechanical Engineering
16046,Fall and/or spring:,Mechanical Engineering
16047,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
16048,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
16049,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
16050,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
16051,Additional Details,Mechanical Engineering
16052,Subject/Course Level:,Mechanical Engineering
16053,Mechanical Engineering/Graduate,Mechanical Engineering
16054,Grading:,Mechanical Engineering
16055,Letter grade.,Mechanical Engineering
16056,Advanced Special Topics in Ocean Engineering:,Mechanical Engineering
16057,Read Less [-],Mechanical Engineering
16058,MEC ENG 297,Mechanical Engineering
16059,1 - 12 Units,Mechanical Engineering
16060,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Mechanical Engineering
16061,"Supervised experience relative to specific aspects of practice in engineering. Under guidance of a faculty member, the student will work in an internship in industry. Emphasis is to attain practical experience in the field.",Mechanical Engineering
16062,Engineering Field Studies:,Mechanical Engineering
16063,Read More [+],Mechanical Engineering
16064,Hours & Format,Mechanical Engineering
16065,Fall and/or spring:,Mechanical Engineering
16066,15 weeks - 1-12 hours of independent study per week,Mechanical Engineering
16067,Summer:,Mechanical Engineering
16068,6 weeks - 2.5-20 hours of independent study per week,Mechanical Engineering
16069,10 weeks - 1.5-18 hours of independent study per week,Mechanical Engineering
16070,Additional Details,Mechanical Engineering
16071,Subject/Course Level:,Mechanical Engineering
16072,Mechanical Engineering/Graduate,Mechanical Engineering
16073,Grading:,Mechanical Engineering
16074,Offered for satisfactory/unsatisfactory grade only.,Mechanical Engineering
16075,Engineering Field Studies:,Mechanical Engineering
16076,Read Less [-],Mechanical Engineering
16077,MEC ENG 298,Mechanical Engineering
16078,1 - 8 Units,Mechanical Engineering
16079,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Mechanical Engineering
16080,"Advanced studies in various subjects through special seminars on topics to be selected each year. Informal group studies of special problems, group participation in comprehensive design problems, or group research on complete problems for analysis and experimentation.",Mechanical Engineering
16081,"Group Studies, Seminars, or Group Research:",Mechanical Engineering
16082,Read More [+],Mechanical Engineering
16083,Rules & Requirements,Mechanical Engineering
16084,Repeat rules:,Mechanical Engineering
16085,Course may be repeated for credit without restriction.,Mechanical Engineering
16086,Hours & Format,Mechanical Engineering
16087,Fall and/or spring:,Mechanical Engineering
16088,15 weeks - 1-8 hours of independent study per week,Mechanical Engineering
16089,Summer:,Mechanical Engineering
16090,10 weeks - 1.5-12 hours of independent study per week,Mechanical Engineering
16091,Additional Details,Mechanical Engineering
16092,Subject/Course Level:,Mechanical Engineering
16093,Mechanical Engineering/Graduate,Mechanical Engineering
16094,Grading:,Mechanical Engineering
16095,Offered for satisfactory/unsatisfactory grade only.,Mechanical Engineering
16096,"Group Studies, Seminars, or Group Research:",Mechanical Engineering
16097,Read Less [-],Mechanical Engineering
16098,MEC ENG 299,Mechanical Engineering
16099,1 - 12 Units,Mechanical Engineering
16100,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Mechanical Engineering
16101,Investigations of advanced problems in mechanical engineering.,Mechanical Engineering
16102,Individual Study or Research:,Mechanical Engineering
16103,Read More [+],Mechanical Engineering
16104,Rules & Requirements,Mechanical Engineering
16105,Prerequisites:,Mechanical Engineering
16106,"Graduate standing in engineering, physics, or mathematics",Mechanical Engineering
16107,Repeat rules:,Mechanical Engineering
