,Course Name,Major
2214,"Introduction to finite element methods for analysis of steady-state and transient problems in solid, structural, fluid mechanics, and heat transfer. Implementation of simple MATLAB codes and use of existing general-purpose programs (ABAQUS and COMSOL).",Materials Science & Mechanical Engineering
2215,Course Website,Materials Science & Mechanical Engineering
2216,ENG-SCI 230,Materials Science & Mechanical Engineering
2217,2020 Spring,Materials Science & Mechanical Engineering
2218,David Mooney,Materials Science & Mechanical Engineering
2219,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2220,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2221,"Fundamental engineering and biological principles underlying field of tissue engineering, along with examples and strategies to engineer specific tissues for clinical use. Student design teams prepare a research proposal and participate in a weekly laboratory.",Materials Science & Mechanical Engineering
2222,Course Website,Materials Science & Mechanical Engineering
2223,ENG-SCI 233,Materials Science & Mechanical Engineering
2224,2019 Fall,Materials Science & Mechanical Engineering
2225,Kaighin McColl,Materials Science & Mechanical Engineering
2226,"Monday, Wednesday",Materials Science & Mechanical Engineering
2227,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2228,"This course provides a graduate-level introduction to the global hydrologic cycle and relevant terrestrial and atmospheric processes. It covers the concepts of water and energy balance; atmospheric radiation, composition and circulation; precipitation formation; evaporation and vegetation transpiration; dynamics of the atmospheric boundary layer (ABL), and its coupling with the land surface; boundary layer clouds; atmospheric chemistry within the ABL; and groundwater flow and unsaturated zone processes.",Materials Science & Mechanical Engineering
2229,Course Website,Materials Science & Mechanical Engineering
2230,ENG-SCI 234,Materials Science & Mechanical Engineering
2231,2020 Spring,Materials Science & Mechanical Engineering
2232,"Conor Walsh, Thomas Eisenmann",Materials Science & Mechanical Engineering
2233,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Materials Science & Mechanical Engineering
2234,09:00am to 06:00pm,Materials Science & Mechanical Engineering
2235,"Using a learning-by-doing approach, student teams will work on their own venture concepts in this intensive immersion course. The course will convey concepts and builds skills required in early stage technology ventures, including problem finding (human-centered design, customer discovery), solution finding (ideation methods, prototyping, user testing), business model validation (hypothesis generation, minimum viable products, lean experimentation), sales and marketing methods, venture financing, and team building and leadership skills. Enrollment limited to first-year MS/MBA: Engineering Sciences students only.",Materials Science & Mechanical Engineering
2236,Course Website,Materials Science & Mechanical Engineering
2237,ENG-SCI 236A,Materials Science & Mechanical Engineering
2238,2019 Fall,Materials Science & Mechanical Engineering
2239,Woodward Yang,Materials Science & Mechanical Engineering
2240,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2241,03:00pm to 05:59pm,Materials Science & Mechanical Engineering
2242,"Developing and implementing good solutions to real problems facing human society requires a broad understanding of the relationships between technology innovation, science, manufacturing, design thinking, environment, sustainability, culture, aesthetics, business, public policy, and government. Various frameworks for understanding these complex relationships within the context of real-world problems will be explored and discussed.  Coursework will be based on assigned readings, case studies, research assignments, exercises, and class discussions.",Materials Science & Mechanical Engineering
2243,Course Website,Materials Science & Mechanical Engineering
2244,ENG-SCI 239,Materials Science & Mechanical Engineering
2245,2019 Fall,Materials Science & Mechanical Engineering
2246,David Weitz,Materials Science & Mechanical Engineering
2247,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2248,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2249,Students are expected to meet all the requirements of Engineering Sciences 139 and in addition are required to prepare an individual term project with significant analytic emphasis in an area of scientific or technological innovation.,Materials Science & Mechanical Engineering
2250,Course Website,Materials Science & Mechanical Engineering
2251,ENG-SCI 240,Materials Science & Mechanical Engineering
2252,2019 Fall,Materials Science & Mechanical Engineering
2253,Joost Vlassak,Materials Science & Mechanical Engineering
2254,"Monday, Wednesday, Friday",Materials Science & Mechanical Engineering
2255,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2256,"Foundations of solid mechanics, development of elasticity theory, and introduction to  linear visco-elasticity and plasticity. Basic elasticity solutions. Variational principles. Deformation of plates. Introduction to large deformation.",Materials Science & Mechanical Engineering
2257,Course Website,Materials Science & Mechanical Engineering
2258,ENG-SCI 241,Materials Science & Mechanical Engineering
2259,2020 Spring,Materials Science & Mechanical Engineering
2260,Zhigang Suo,Materials Science & Mechanical Engineering
2261,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2262,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2263,"Finite deformation; instabilities; thermodynamics; thermoelasticity; poroelasticity; electroactive polymers, hydrogels, polyelectrolyte gels",Materials Science & Mechanical Engineering
2264,Course Website,Materials Science & Mechanical Engineering
2265,ENG-SCI 250,Materials Science & Mechanical Engineering
2266,2019 Fall,Materials Science & Mechanical Engineering
2267,Flavio du Pin Calmon,Materials Science & Mechanical Engineering
2268,"Monday, Wednesday",Materials Science & Mechanical Engineering
2269,10:30am to 11:45am,Materials Science & Mechanical Engineering
2270,"Fundamental concepts of information theory, Entropy, Kullback-Leibler divergence, Mutual information; typical sequences and their applications, Loss-less data compression, Huffman codes, Elias Codes, Arithmetic Codes, Discrete Memory-less Channels, Channel Coding and Capacity, Differential Entropy, Gaussian Channels, rate distortion theory, Multi-user Information Theory, Connections between information theory and statistics.",Materials Science & Mechanical Engineering
2271,Course Website,Materials Science & Mechanical Engineering
2272,ENG-SCI 256,Materials Science & Mechanical Engineering
